"","GEOID","state","county_name","distance_nearest_hub(mile)","nearest_hub_name","nearest_hub_id","hub_county_geoid","hub_county_name","hub_products","hub_desert","geometry"
"2724","48013","Texas","Atascosa",36.8082592271213,"Local Sprout Food Hub","501514","48029","Bexar",NA,TRUE,c(-246790.617230691, 650020.960473154)
"2725","38063","North Dakota","Nelson",97.8989606113384,"Moorhead Farmers Market Food Hub","501175","27027","Clay",NA,TRUE,c(-165129.846974753, 2771389.69224982)
"2726","38061","North Dakota","Mountrail",277.811602087563,"Moorhead Farmers Market Food Hub","501175","27027","Clay",NA,TRUE,c(-476371.675629299, 2816213.78090981)
"2727","38089","North Dakota","Stark",194.914558885789,"New Hope Farm","500051","46103","Pennington","Fresh fruits;Fresh vegetables;Baked goods;Dry beans;Herbs;",TRUE,c(-509552.390292766, 2664602.41612163)
"2728","19049","Iowa","Dallas",18.8484270854218,"Iowa Food Cooperative","500005","19153","Polk","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Green household products;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;",FALSE,c(161979.667895105, 2077314.57938694)
"2729","19021","Iowa","Buena Vista",76.8246464616303,"FarmTable Procurement & Delivery","500174","19165","Shelby","Fresh fruits;Fresh vegetables;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Maple products;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;",TRUE,c(69097.8392807191, 2193446.91579189)
"2730","19015","Iowa","Boone",28.3395672706389,"Prudent Produce","501163","19153","Polk",NA,TRUE,c(170054.083213452, 2116835.85418871)
"2731","19141","Iowa","O'Brien",65.8053546294337,"Dakota Fresh Food Hub","500218","46099","Minnehaha","Fresh fruits;Fresh vegetables;Cut flowers;Eggs;Herbs;Honey;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;",TRUE,c(30378.5646777415, 2232108.28528878)
"2732","19091","Iowa","Humboldt",77.4333080613,"Prudent Produce","501163","19153","Polk",NA,TRUE,c(145840.169756273, 2199099.93292993)
"2733","48101","Texas","Cottle",116.815330604084,"High Plains Food Bank","501515","48375","Potter",NA,TRUE,c(-391816.469790454, 1232468.9870732)
"2734","48183","Texas","Gregg",110.090803070089,"Profound Foods","500209","48085","Collin","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Eggs;Herbs;Grains/flour;Green household products;Honey;Mushrooms;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;meal kits;",TRUE,c(110586.069652844, 1046022.96472117)
"2735","48233","Texas","Hutchinson",51.2760993585883,"High Plains Food Bank","501515","48375","Potter",NA,TRUE,c(-479139.346858402, 1434320.83549845)
"2736","48127","Texas","Dimmit",73.1703017599008,"The Montalvo House Market","500134","48271","Kinney","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Eggs;Honey;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;",TRUE,c(-368888.231532811, 601955.941972949)
"2737","48447","Texas","Throckmorton",138.675625888077,"The Provision House","500190","48113","Dallas","Eggs;Poultry/fowl meat and products;Red/other non-poultry meat and products;",TRUE,c(-297601.424001382, 1128130.08573695)
"2738","48337","Texas","Montague",72.8871412902672,"The Provision House","500190","48113","Dallas","Eggs;Poultry/fowl meat and products;Red/other non-poultry meat and products;",TRUE,c(-158792.055296689, 1180165.57884261)
"2739","48159","Texas","Franklin",78.5024759302166,"Profound Foods","500209","48085","Collin","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Eggs;Herbs;Grains/flour;Green household products;Honey;Mushrooms;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;meal kits;",TRUE,c(72420.3024246804, 1123168.70296807)
"2740","48445","Texas","Terry",143.913351041043,"Amarillo Global Food Hub","501517","48375","Potter",NA,TRUE,c(-586613.161507457, 1142246.89857465)
"2741","38083","North Dakota","Sheridan",175.438585367742,"Moorhead Farmers Market Food Hub","501175","27027","Clay",NA,TRUE,c(-329017.424920249, 2738796.34713995)
"2742","39091","Ohio","Logan",45.886666002867,"Northmont Food Hub","501241","39113","Montgomery",NA,TRUE,c(1026845.98950444, 1996685.68599089)
"2743","39063","Ohio","Hancock",56.3042196020598,"All Things Food","500087","39171","Williams","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Maple products;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;",TRUE,c(1026235.67365491, 2065882.90215224)
"2744","39121","Ohio","Noble",44.2436022753657,"Grow Ohio Valley","501242","54069","Ohio",NA,TRUE,c(1229984.38719034, 1955047.36105476)
"2745","20051","Kansas","Ellis",181.118061075728,"Robinette Farms","501236","31109","Lancaster",NA,TRUE,c(-284903.535651241, 1770313.72467981)
"2746","20143","Kansas","Ottawa",115.118941967764,"Robinette Farms","501236","31109","Lancaster",NA,TRUE,c(-141325.356000569, 1790988.38883772)
"2747","20169","Kansas","Saline",137.624261325391,"Robinette Farms","501236","31109","Lancaster",NA,TRUE,c(-141983.36062548, 1751908.49729127)
"2748","20155","Kansas","Reno",171.625754833741,"Schenker Family Farms, Inc.","500084","20037","Crawford","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Dairy products;Eggs;Honey;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;",TRUE,c(-181542.646933839, 1659543.92966547)
"2749","20105","Kansas","Lincoln",135.031726048029,"Robinette Farms","501236","31109","Lancaster",NA,TRUE,c(-189290.139512426, 1782183.99476426)
"2750","30011","Montana","Carter",124.770101636452,"New Hope Farm","500051","46103","Pennington","Fresh fruits;Fresh vegetables;Baked goods;Dry beans;Herbs;",TRUE,c(-666108.476413299, 2532955.0997159)
"2751","30079","Montana","Prairie",170.941416261692,"Yellowstone Valley Food Hub","500221","30111","Yellowstone","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Cut flowers;Dairy products;Eggs;Herbs;Grains/flour;Honey;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;",TRUE,c(-716802.00551516, 2687640.01062226)
"2752","31037","Nebraska","Colfax",60.3066247315819,"No More Empty Pots Collaborative Community Centered Food Hub","500179","31055","Douglas","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Honey;Juices/non-alcoholic ciders;Mushrooms;Nuts;Red/other non-poultry meat and products;Tofu/non-animal protein;Wild harvested forest products;",TRUE,c(-89925.4265832118, 2063750.68845776)
"2753","31041","Nebraska","Custer",163.305004652087,"Robinette Farms","501236","31109","Lancaster",NA,TRUE,c(-309113.836314294, 2049161.73035305)
"2754","48461","Texas","Upton",171.842086681094,"The Montalvo House Market","500134","48271","Kinney","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Eggs;Honey;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;",TRUE,c(-572395.096146842, 939685.53462128)
"2755","48163","Texas","Frio",53.438802369836,"Red Wagon Groves, Inc.","500219","48029","Bexar","Fresh fruits;Fresh vegetables;",TRUE,c(-303627.612450559, 648865.170254633)
"2756","48179","Texas","Gray",57.8454893943826,"High Plains Food Bank","501515","48375","Potter",NA,TRUE,c(-433164.248963988, 1382660.05772015)
"2757","48425","Texas","Somervell",53.0715769241335,"Homestead Market","500072","48309","McLennan","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Green household products;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Tofu/non-animal protein;",TRUE,c(-166415.019734787, 1018096.78815805)
"2758","48211","Texas","Hemphill",96.9383786926652,"High Plains Food Bank","501515","48375","Potter",NA,TRUE,c(-382223.608667262, 1429130.35857004)
"2759","48107","Texas","Crosby",114.104230413599,"High Plains Food Bank","501515","48375","Potter",NA,TRUE,c(-488124.303403272, 1185529.75102668)
"2760","48433","Texas","Stonewall",166.203586485709,"High Plains Food Bank","501515","48375","Potter",NA,TRUE,c(-393980.231073186, 1132108.55754419)
"2761","27121","Minnesota","Pope",37.4861971879272,"Real Food Hub","501178","27067","Kandiyohi",NA,TRUE,c(43360.1183683213, 2511004.17099608)
"2762","39023","Ohio","Clark",23.6360223981068,"Yellow Cab Food Hub","501239","39113","Montgomery",NA,TRUE,c(1032072.98286776, 1944069.99624347)
"2763","39059","Ohio","Guernsey",40.8293333399034,"Grow Ohio Valley","501242","54069","Ohio",NA,TRUE,c(1221861.54647127, 1986234.41001436)
"2764","39005","Ohio","Ashland",17.4574209367975,"Local Roots Market & Caf (Wooster Local Foods Cooperative)","500106","39169","Wayne","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Green household products;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Tofu/non-animal protein;Wild harvested forest products;",FALSE,c(1144136.93939129, 2064512.49360153)
"2765","39159","Ohio","Union",26.195933513401,"Buckeye Foodhub","501238","39049","Franklin",NA,TRUE,c(1061072.78689666, 1991109.39386586)
"2766","20031","Kansas","Coffey",72.6698956015476,"Schenker Family Farms, Inc.","500084","20037","Crawford","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Dairy products;Eggs;Honey;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;",TRUE,c(23053.5592046508, 1689394.45015032)
"2767","20171","Kansas","Scott",210.314155969025,"Food to Power","501099","08041","El Paso",NA,TRUE,c(-423826.883212638, 1727798.61833664)
"2768","20087","Kansas","Jefferson",39.6550104298461,"The Kansas City Food Hub","500217","20091","Johnson","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Dairy products;Herbs;Grains/flour;Poultry/fowl meat and products;Red/other non-poultry meat and products;",TRUE,c(52731.1612090329, 1801494.13275018)
"2769","20179","Kansas","Sheridan",214.08980500949,"Robinette Farms","501236","31109","Lancaster",NA,TRUE,c(-379145.565351818, 1823025.82329165)
"2770","20071","Kansas","Greeley",162.555128932607,"Food to Power","501099","08041","El Paso",NA,TRUE,c(-501415.158258269, 1731998.18125515)
"2771","31181","Nebraska","Webster",97.251240495383,"Robinette Farms","501236","31109","Lancaster",NA,TRUE,c(-211009.696238589, 1909512.76828487)
"2772","31019","Nebraska","Buffalo",122.238611455943,"Robinette Farms","501236","31109","Lancaster",NA,TRUE,c(-257069.777220224, 1986926.92178257)
"2773","31013","Nebraska","Box Butte",86.1115574268995,"Black Hills Bulk Foods","501510","46047","Fall River",NA,TRUE,c(-580538.096905105, 2157133.54144626)
"2774","27159","Minnesota","Wadena",50.6656083989091,"Sprout MN","500154","27097","Morrison","Fresh fruits;Fresh vegetables;Baked goods;Dry beans;Eggs;Herbs;Grains/flour;Honey;Maple products;Poultry/fowl meat and products;Red/other non-poultry meat and products;",TRUE,c(79242.3543560691, 2622221.01180246)
"2775","28099","Mississippi","Neshoba",68.5110661437437,"Up in Farms Food Hub","500149","28049","Hinds","Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Herbs;Honey;Maple products;Mushrooms;Nuts;",TRUE,c(640598.301557421, 1098989.71838213)
"2776","28065","Mississippi","Jefferson Davis",56.4996104718504,"Up in Farms Food Hub","500149","28049","Hinds","Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Herbs;Honey;Maple products;Mushrooms;Nuts;",TRUE,c(583607.355878794, 962821.834426874)
"2777","28115","Mississippi","Pontotoc",68.2382274442277,"4Rivers Fresh Foods","500073","28033","DeSoto","Fresh fruits;Fresh vegetables;Baked goods;Coffee/tea;Dairy products;Eggs;Herbs;Grains/flour;Honey;Mushrooms;",TRUE,c(636013.438536421, 1263482.35882322)
"2778","40049","Oklahoma","Garvin",54.2568478524043,"Earth to Urban Local Food Hub","500025","40109","Oklahoma","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Eggs;Herbs;Grains/flour;Green household products;Honey;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;",TRUE,c(-118971.716715088, 1294578.47061451)
"2779","40131","Oklahoma","Rogers",64.0041690238104,"Quapaw Farmers Market & Food Hub","501244","40115","Ottawa",NA,TRUE,c(35173.9182934281, 1480402.01795258)
"2780","20187","Kansas","Stanton",164.106493565747,"Amarillo Global Food Hub","501517","48375","Potter",NA,TRUE,c(-505786.916915803, 1629240.75987806)
"2781","21173","Kentucky","Montgomery",55.8818287818938,"Four Hills Farms, LLC","500063","21167","Mercer","Red/other non-poultry meat and products;",TRUE,c(1048028.7504813, 1733314.82834893)
"2782","21057","Kentucky","Cumberland",81.0986254160265,"Four Hills Farms, LLC","500063","21167","Mercer","Red/other non-poultry meat and products;",TRUE,c(936237.036378757, 1579165.80566075)
"2783","31003","Nebraska","Antelope",121.117654570765,"Dakota Fresh Food Hub","500218","46099","Minnehaha","Fresh fruits;Fresh vegetables;Cut flowers;Eggs;Herbs;Honey;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;",TRUE,c(-169575.158275733, 2132510.51228785)
"2784","32027","Nevada","Pershing",70.1825979682852,"Fallon Food Hub","500105","32001","Churchill","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Eggs;Herbs;Honey;Juices/non-alcoholic ciders;Nuts;Red/other non-poultry meat and products;Soap/body care products;",TRUE,c(-1866848.52494525, 2157439.3785939)
"2785","35049","New Mexico","Santa Fe",10.6422322813477,"Beck and Bulow","500205","35049","Santa Fe","Red/other non-poultry meat and products;",FALSE,c(-895435.403203533, 1430490.77465554)
"2786","28135","Mississippi","Tallahatchie",61.4099731058776,"4Rivers Fresh Foods","500073","28033","DeSoto","Fresh fruits;Fresh vegetables;Baked goods;Coffee/tea;Dairy products;Eggs;Herbs;Grains/flour;Honey;Mushrooms;",TRUE,c(534273.745756614, 1225824.2603793)
"2787","29039","Missouri","Cedar",46.230851457903,"Springfield Community Gardens Food Hub","501171","29077","Greene",NA,TRUE,c(187122.948737593, 1633982.52142971)
"2788","29001","Missouri","Adair",13.5871141700215,"Farmstand","500086","29121","Macon","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Cut flowers;Dry beans;Herbs;Grains/flour;Green household products;Honey;Juices/non-alcoholic ciders;Nuts;Wild harvested forest products;",FALSE,c(286831.512844574, 1913458.64444826)
"2789","29169","Missouri","Pulaski",72.9087735439232,"Springfield Community Gardens Food Hub","501171","29077","Greene",NA,TRUE,c(330566.10040827, 1649747.84283748)
"2790","41071","Oregon","Yamhill",22.0668369188753,"Adelante Mujeres Distributor","500039","41067","Washington","Fresh fruits;Fresh vegetables;",TRUE,c(-2113543.74911253, 2777375.82224491)
"2791","41049","Oregon","Morrow",42.5807059591471,"Painted Hills Natural Beef, Inc.","500053","41069","Wheeler","Red/other non-poultry meat and products;",TRUE,c(-1826639.77379876, 2720046.71763747)
"2792","22121","Louisiana","West Baton Rouge",45.752034294267,"Acadiana Food Hub","500170","22055","Lafayette","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Herbs;Grains/flour;Honey;",TRUE,c(449052.662076463, 831922.663061443)
"2793","22049","Louisiana","Jackson",122.768866725328,"The Brown Egg Company","500056","28163","Yazoo","Eggs;",TRUE,c(322420.659904954, 1031279.17792271)
"2794","26075","Michigan","Jackson",30.7596947041629,"Washtenaw Meats LLC","501209","26161","Washtenaw",NA,TRUE,c(946631.026331259, 2196427.3865303)
